,age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
17812,28,0,0,0,0,2,1,2,9,162.29,20172.03,22.0,686.8821987429081,1,0,0,0,7,5
17813,13,1,0,0,1,2,1,0,11,439.76,14939.29,21.0,639.19,1,1,0,0,1,5
17814,21,1,0,1,1,2,0,2,16,1885.94,12033.6,19.0,643.88,0,1,0,0,3,4
17815,49,1,1,4,0,0,1,2,9,330.54,93734.75,8.0,783.7,1,0,0,0,6,1
17816,26,1,2,2,0,1,1,0,13,178.97,28782.87,13.0,687.85,0,1,1,1,2,4
17817,19,0,0,5,1,2,1,2,15,31.48,28575.53,22.0,274.0440178357678,0,1,0,0,2,4
17818,17,0,0,1,1,2,1,1,14,51.65,35003.36,5.0,709.48,1,0,0,0,2,4
17819,59,0,0,4,1,0,2,2,9,33.8,19082.61,15.0,717.38,0,1,0,0,7,3
17820,37,0,0,2,1,1,0,0,16,932.09,35482.5,9.0,875.4126687490849,0,1,0,0,3,5
17821,62,0,1,2,1,1,0,1,16,517.7,21092.07,9.0,648.58,0,1,0,0,7,4
17822,18,1,1,0,1,2,1,2,22,63.72,3325.04,32.5441779797206,635.34,1,0,0,0,0,4
17823,29,1,0,2,1,2,2,1,12,138.13,44571.99,22.0,686.8821987429081,0,1,1,2,7,5
17824,27,1,2,3,1,1,2,0,21,113.92,16497.44,12.0,728.95,1,0,1,1,7,3
17825,36,0,2,0,0,0,1,2,4,33.7,47072.27,19.0,702.96,0,1,1,1,3,4
17826,45,1,2,1,0,0,2,1,13,106.8,61360.17,19.0,237.69382542399973,1,0,1,2,6,1
17827,51,0,2,1,0,0,2,2,10,48.32,31569.54,14.0,686.8821987429081,1,0,0,0,2,4
17828,11,0,1,5,1,1,1,1,19,42.39,9373.82,23.0,730.85,1,0,0,0,0,3
17829,25,0,1,0,0,0,1,1,12,110.92,44076.82,26.0,607.92,1,0,1,2,3,4
17830,42,1,1,5,1,2,2,0,14,71.19,11600.77,16.0,738.72,1,1,0,0,2,3
17831,58,0,0,4,1,0,2,1,16,994.8968147634032,55180.37,6.0,221.49710869292065,1,0,0,0,4,1
17832,17,0,2,1,1,2,2,0,17,77.55,24147.76,16.0,742.96,1,0,0,0,0,3
17833,59,1,1,1,1,0,2,2,22,263.18,4137.02,27.0,798.45,1,1,1,2,2,3
17834,34,1,1,5,1,0,1,0,17,58.7,23454.05,17.0,730.46,1,0,0,0,7,3
17835,19,1,0,5,1,1,2,0,8,211.27,30500.18,10.0,711.98,0,1,0,0,3,4
17836,55,1,0,1,1,2,1,2,20,347.86,42798.16,26.0,666.83,1,0,0,0,7,4
17837,52,1,1,2,0,2,2,0,6,158.25,41673.04,12.0,377.7434505098281,1,0,1,1,2,5
17838,54,0,0,5,0,1,1,2,18,111.73,29089.66,10.0,691.87,1,0,0,0,3,4
17839,15,1,0,3,0,1,1,2,17,237.9,49691.31,9.0,838.69,0,1,0,0,5,1
17840,12,1,2,4,1,2,1,1,20,1545.1397998488449,9525.35,-7.192078843399585,755.81,1,0,1,2,7,3
17841,41,0,1,5,0,0,2,2,14,345.78,20445.71,15.976715237406287,780.96,0,1,1,1,2,3
17842,59,0,1,1,0,2,1,2,9,110.72,32049.18,21.0,753.01,0,1,0,0,7,3
17843,52,1,1,0,1,0,2,2,-999,1006.71,46738.29,24.0,662.77,1,0,1,2,3,5
17844,17,0,1,1,0,1,2,1,19,50.27,37542.2,25.0,686.8821987429081,1,0,0,0,2,3
17845,41,0,2,0,1,1,0,2,23,30.78,20068.09,23.0,668.08,1,0,1,1,2,5
17846,42,0,0,0,1,2,1,2,4,970.56,29372.65,15.976715237406287,686.8821987429081,0,1,1,1,2,5
17847,14,0,1,1,0,0,0,1,13,351.12,82787.32,4.0,724.67,1,0,0,0,5,2
17848,41,1,0,0,1,2,1,2,11,244.67,38976.01,17.0,712.23,1,0,0,0,2,4
17849,25,0,0,3,1,1,0,0,11,227.72,4273.86,5.0,721.87,1,0,0,0,2,3
17850,22,1,1,5,1,0,2,1,23,70.57,22173.68,28.0,706.56,1,0,0,0,1,3
17851,43,0,2,1,0,1,0,1,4,314.41,22511.72,17.0,710.31,1,1,0,0,7,3
17852,15,0,2,5,0,0,2,2,19,127.95,35665.46,23.0,780.95,0,1,0,0,7,3
17853,41,1,1,4,0,0,2,1,14,451.81,46930.37,3.0,752.89,1,1,0,0,6,2
17854,27,0,0,0,1,0,1,2,6,1582.3197982695765,44180.61,5.0,686.8821987429081,1,1,1,1,1,5
17855,55,0,0,3,0,2,1,1,18,77.4,2340.95,5.0,745.36,0,1,0,0,2,3
17856,58,0,0,2,0,0,1,2,17,30.2,27445.22,6.0,656.01,0,1,0,0,2,4
17857,51,0,0,2,0,1,1,0,11,73.68,25985.59,22.0,571.69,1,0,1,1,3,5
17858,28,0,1,4,1,1,2,2,16,113.98,9664.08,6.0,379.3983382684542,1,0,1,3,6,1
17859,56,0,0,2,1,0,2,2,18,171.22,1508.76,14.0,661.69,0,1,1,3,0,5
17860,57,0,1,0,0,2,2,2,16,1293.1879140446108,30465.84,7.0,511.62,1,0,1,1,7,5
17861,63,0,0,2,1,2,2,2,12,60.15,47329.38,15.976715237406287,624.98,0,1,1,3,3,5
17862,46,0,0,4,1,0,2,2,3,47.74,26755.15,35.837158298853865,750.81,1,0,0,0,1,3
17863,61,0,1,2,0,0,2,0,23,442.18,46017.31,-9.696253398579607,118.4786970997868,1,0,1,3,1,4
17864,63,0,1,1,1,2,2,1,4,78.21,18719.44,11.0,724.83,1,0,0,0,2,3
17865,34,0,1,5,1,2,0,2,18,380.2,48099.65,18.0,80.98626024896988,1,0,0,0,1,4
17866,57,1,1,0,1,2,2,2,17,263.2,23176.72,23.0,674.08,0,1,0,0,0,5
17867,12,0,1,0,1,1,2,2,9,52.31,6851.44,28.0,710.18,0,1,1,3,3,4
17868,47,1,0,3,0,1,2,2,14,454.66,40727.62,9.0,686.8821987429081,1,0,1,2,3,3
17869,37,0,1,1,1,1,1,1,24,89.1,28642.05,8.0,708.85,1,0,1,2,7,4
17870,54,0,1,1,1,1,2,0,13,625.17,27566.56,18.0,625.26,1,1,0,0,7,4
17871,24,0,2,1,0,1,2,2,11,116.91,6044.09,3.0,727.1,0,1,0,0,6,2
17872,63,0,2,1,0,0,1,0,15,167.48,31575.67,26.0,686.8821987429081,0,1,0,0,2,3
17873,49,1,1,1,1,0,2,0,21,56.32,30622.91,15.976715237406287,1195.1319968574155,1,0,1,2,7,3
17874,28,1,1,1,0,0,2,0,20,904.306169780808,53490.67,8.0,780.41,1,0,0,0,8,1
17875,48,1,0,0,1,0,2,2,10,253.95,18199.78,14.0,644.42,1,0,1,2,3,5
17876,45,1,0,2,1,1,0,0,5,792.93,7412.79,23.0,649.88,1,0,1,2,2,5
17877,46,1,0,0,1,2,1,2,12,-259.78521290807646,44699.63,22.0,317.3103936626248,0,1,0,0,3,5
17878,56,0,0,2,0,0,2,1,16,450.13,2322.68,20.0,686.8821987429081,1,0,0,0,7,5
17879,48,1,0,0,0,2,2,2,17,127.58,49293.76,26.0,647.0,0,1,1,3,1,4
17880,48,0,1,0,1,1,2,1,11,30.43,7808.96,15.0,313.96477297005583,0,1,1,3,2,4
17881,35,1,1,0,0,0,1,1,15,105.81,33808.46,5.0,686.8821987429081,1,0,0,0,7,5
17882,63,1,1,0,0,2,1,2,12,32.64,8702.11,28.0,1002.5774870198104,0,1,0,0,1,5
17883,53,0,1,4,1,2,2,0,11,486.41,34583.9,18.0,686.8821987429081,0,1,1,2,7,3
17884,22,0,1,2,0,0,2,2,2,89.61,29044.37,17.0,312.59397238931746,1,0,1,2,7,5
17885,28,0,0,0,1,2,2,1,11,62.24,49646.56,27.0,686.8821987429081,0,1,0,0,7,4
17886,51,1,1,5,0,0,0,2,8,324.58,28502.77,24.0,704.65,0,1,0,0,2,4
17887,22,0,0,0,0,1,2,2,17,36.47,37188.7,22.0,605.84,0,1,1,3,3,5
17888,13,1,1,3,0,2,1,0,15,864.6921831105583,46585.63,5.0,752.94,1,0,1,3,4,1
17889,42,0,1,2,1,2,1,0,19,162.87,14223.23,25.0,524.91,1,0,1,3,3,5
17890,61,0,2,5,1,0,2,0,8,274.83,5111.09,15.976715237406287,1232.150051695331,1,0,0,0,0,4
17891,18,0,0,0,1,0,1,2,15,434.73,42357.69,19.0,686.8821987429081,1,1,0,0,0,2
17892,41,1,0,3,0,1,1,1,19,137.73,55841.8,8.0,840.45,1,0,0,0,4,1
17893,45,0,0,2,1,1,2,0,13,154.32,42749.01,23.0,686.8821987429081,1,0,1,3,1,5
17894,63,0,0,0,1,2,0,0,18,740.78,24616.45,27.0,585.36,0,1,0,0,0,5
17895,21,0,0,1,0,0,1,2,8,247.71,89093.24,15.976715237406287,1077.3606358397303,1,1,1,2,8,2
17896,12,1,1,5,1,1,2,1,20,94.45,7848.37,19.0,793.28,0,1,0,0,0,3
17897,27,0,0,1,1,1,1,0,10,93.32,1532.24,9.0,638.71,1,0,0,0,2,4
17898,33,1,0,1,1,0,2,0,5,1256.25,88153.54,-14.252634320098583,786.74,1,0,1,3,5,1
17899,22,1,1,0,0,1,1,1,17,347.55,36425.75,20.0,559.33,1,0,1,1,2,5
17900,62,1,1,4,0,0,2,2,9,143.24,81920.55,13.0,737.14,0,1,0,0,6,2
17901,18,1,1,0,1,0,1,0,22,64.07,16953.23,16.0,601.72,0,1,1,1,0,4
17902,42,1,2,1,0,2,1,1,14,180.34,14830.23,24.0,1103.7775304915726,0,1,1,1,7,3
17903,58,0,0,5,0,2,0,1,15,278.37,2970.34,15.976715237406287,686.8821987429081,0,1,0,0,1,4
17904,14,1,0,1,0,1,0,2,-999,277.82,14780.59,5.0,264.019342253058,0,1,1,1,0,3
17905,18,0,0,1,0,1,2,1,11,57.14,19229.22,13.0,686.8821987429081,0,1,1,2,2,4
17906,48,0,1,3,0,0,2,0,14,98.4,84175.71,15.0,844.33,0,1,1,1,8,1
17907,47,1,1,0,0,0,2,0,13,140.42,27883.67,15.0,636.2,0,1,0,0,1,5
17908,22,0,1,2,1,0,1,0,10,327.69,46441.29,13.0,1736.3325944265955,0,1,0,0,7,4
17909,46,0,1,5,0,1,1,0,1,475.59,7967.8,25.0,686.8821987429081,1,0,0,0,2,3
17910,53,1,1,2,1,2,1,0,18,84.14,35819.03,14.0,686.8821987429081,1,0,1,3,0,5
17911,63,1,0,5,0,2,2,2,15,1113.4283547853736,49468.22,9.0,797.08,0,1,0,0,0,3
17912,36,1,1,5,0,0,2,1,15,1477.064414879556,31617.51,15.976715237406287,182.8113372193573,1,0,0,0,1,4
17913,49,0,0,1,1,2,1,0,20,-359.3271167179913,2084.83,15.976715237406287,701.4,1,0,1,3,7,4
17914,30,0,0,1,0,1,1,1,15,73.15,31322.15,14.0,773.89,0,1,0,0,0,3
17915,32,0,0,0,0,1,1,2,13,460.2,5420.93,16.0,317.8417285656488,1,0,1,2,7,5
17916,37,0,1,5,0,0,1,2,-999,31.16,1536.4,19.0,626.66,1,0,1,2,7,4
17917,25,0,1,2,1,0,1,2,14,174.73,32405.0,20.0,587.86,0,1,0,0,0,5
17918,45,1,2,3,1,0,2,1,2,606.47,38574.0,29.0,725.7,1,0,1,2,3,3
17919,62,1,1,5,1,1,1,1,16,80.61,63745.26,19.0,785.41,0,1,0,0,5,2
17920,39,0,1,3,0,2,0,0,14,293.57,6489.26,12.0,743.61,1,0,0,0,3,3
17921,14,0,0,3,0,2,1,1,13,188.62,21761.87,27.0,742.22,1,0,1,3,0,3
17922,45,0,1,1,0,1,0,0,12,325.57,23603.07,6.0,818.66,0,1,1,2,5,1
17923,15,0,0,2,1,0,1,2,11,291.56,27700.25,17.0,635.71,1,0,1,1,7,5
17924,34,0,0,5,0,1,1,0,20,31.79,32134.49,25.0,1226.612284119391,0,1,1,1,2,3
17925,39,0,2,1,1,0,2,1,9,-1697.6128589811462,35261.31,15.976715237406287,798.53,0,1,1,3,2,3
17926,62,1,1,5,0,0,0,2,-999,223.93,10047.36,29.0,789.41,1,0,1,3,2,3
17927,54,0,1,2,1,0,1,2,17,74.28,38803.63,6.0,528.17,0,1,1,1,1,5
17928,29,1,1,5,1,1,2,0,8,513.23,25445.3,1.0,348.29989995143325,0,1,1,1,5,2
17929,38,1,0,0,0,2,1,2,9,32.25,42469.25,27.0,687.59,1,0,0,0,0,4
17930,63,1,1,5,0,0,1,0,22,225.46,11793.16,29.0,386.2954483317137,1,1,0,0,2,3
17931,56,1,0,1,0,0,2,2,8,31.61,16656.89,20.0,456.93004602531687,0,1,0,0,0,3
17932,12,0,0,5,0,0,2,0,14,43.29,11165.62,24.0,697.79,1,0,0,0,2,4
17933,40,0,0,1,0,2,1,0,11,-154.12824164060157,67185.96,3.0,750.4,1,0,1,1,8,1
17934,10,0,1,4,1,2,2,1,23,228.23,11651.46,11.0,732.2,0,1,0,0,7,3
17935,40,1,1,2,0,2,2,2,15,-1045.3695427105506,37164.12,25.0,1072.1119427373785,1,0,1,2,2,4
17936,19,1,1,5,1,0,0,0,11,508.99,23783.92,28.0,786.29,1,0,1,2,1,3
17937,23,1,1,0,1,0,2,2,14,30.85,41166.99,5.0,533.6,1,0,1,3,1,5
17938,26,1,1,0,1,1,0,2,10,508.86,24238.65,26.0,686.8821987429081,1,0,1,2,7,5
17939,24,1,1,2,1,1,1,0,11,686.29,25829.23,23.0,686.8821987429081,0,1,0,0,2,5
17940,39,0,1,2,1,0,2,2,21,158.11,7816.82,27.0,645.33,1,0,0,0,7,4
17941,36,0,1,0,1,2,2,0,20,140.41,7386.3,26.0,665.08,0,1,1,2,7,2
17942,13,1,1,0,0,2,1,2,14,-840.7635375140495,12216.5,15.976715237406287,289.90401638412976,1,0,1,1,7,5
17943,44,0,0,1,0,0,2,1,21,65.85,49619.39,17.0,862.2336689944498,1,0,1,3,7,3
17944,28,0,0,0,0,1,1,0,2,109.89,1036.39,28.0,156.35288945746083,0,1,1,1,2,5
17945,38,1,0,0,0,0,1,2,12,34.4,28996.64,16.0,674.17,0,1,0,0,1,4
17946,56,1,1,2,0,1,1,0,11,36.61,8572.05,23.0,650.59,0,1,0,0,7,5
17947,63,0,0,1,1,0,2,0,1,62.96,17460.99,9.0,782.73,1,0,0,0,2,3
17948,32,0,0,2,1,1,1,1,9,31.79,44542.56,14.0,621.66,0,1,1,1,1,5
17949,58,0,0,1,0,0,1,2,17,59.98,39781.74,12.0,761.4,0,1,1,2,1,3
17950,58,0,1,1,1,2,2,1,10,178.82,8958.34,24.0,739.03,1,0,0,0,0,3
17951,45,1,0,2,1,2,1,0,14,34.1,9446.95,11.0,594.19,0,1,0,0,2,5
17952,38,1,0,0,1,1,0,0,6,447.73,44420.9,28.0,506.22,1,0,1,2,0,5
17953,28,0,0,3,1,2,1,2,2,894.89,90903.95,17.0,814.97,0,1,1,1,6,1
17954,32,0,1,0,1,0,2,1,22,179.39,8500.2,8.0,1184.6097315239942,0,1,1,1,1,5
17955,39,1,0,5,0,0,2,0,24,61.55,28017.19,6.0,663.32,1,0,0,0,3,4
17956,35,0,0,3,1,0,1,0,8,666.53,64885.67,11.0,732.69,0,1,1,2,8,2
17957,37,1,1,3,0,1,1,2,25,103.04,30246.43,7.0,721.35,0,1,1,1,7,3
17958,33,0,0,2,1,2,2,0,6,179.34,31630.76,15.976715237406287,686.8821987429081,0,1,0,0,1,4
17959,55,0,1,0,0,0,0,2,16,293.34,39236.76,19.0,660.06,0,1,1,3,2,4
17960,17,0,1,2,0,1,1,2,-999,47.63,7646.21,15.0,577.91,1,0,0,0,2,5
17961,24,0,1,4,1,2,0,2,8,360.67,33374.92,6.0,712.85,1,0,1,2,1,3
17962,46,0,0,1,0,0,0,1,5,453.36,87236.15,12.0,526.0577253698918,1,1,1,1,4,1
17963,47,1,2,1,0,1,2,0,8,141.93,86705.46,1.0,753.23,1,0,0,0,5,1
17964,54,1,0,2,1,1,2,1,12,49.54,42856.86,7.0,686.8821987429081,1,0,0,0,2,5
17965,27,1,0,5,0,2,2,1,7,329.94,39395.91,13.0,636.1,1,0,0,0,2,4
17966,36,1,1,5,0,1,2,1,19,257.22,35922.85,7.0,735.48,1,0,1,1,4,2
17967,17,0,1,4,1,0,2,1,9,753.49,20537.06,6.0,716.86,1,0,0,0,2,3
17968,16,1,1,5,1,0,2,0,9,195.9,5930.32,15.976715237406287,686.8821987429081,0,1,1,3,7,3
17969,50,0,1,0,1,1,1,1,14,102.4,49200.61,9.0,627.63,1,0,1,1,7,4
17970,10,0,2,1,0,2,2,0,14,948.0383300438742,33871.58,10.0,753.28,1,0,0,0,2,3
17971,13,0,1,0,0,1,2,2,17,1006.6,40757.01,7.0,686.8821987429081,1,0,1,1,0,5
17972,28,0,1,1,1,1,2,0,12,148.97,48072.23,3.0,797.31,1,0,1,3,4,1
17973,57,0,2,4,1,1,1,2,-999,1103.3744227289503,48098.36,25.0,686.8821987429081,0,1,1,1,1,3
17974,22,0,0,0,0,2,1,1,24,117.31,16838.87,22.0,686.8821987429081,0,1,1,2,7,5
17975,16,0,1,3,1,1,2,0,6,221.35,44206.89,20.0,769.97,1,0,0,0,2,3
17976,53,1,0,5,1,2,0,1,5,295.11,21815.79,28.0,652.1,1,0,0,0,7,4
17977,32,1,1,2,0,1,2,2,9,-774.0966135833874,9170.06,22.0,523.29,0,1,0,0,2,5
17978,20,1,1,0,1,1,0,1,19,52.49,46215.9,18.0,631.99,0,1,1,3,7,5
17979,41,1,1,0,1,1,1,1,-999,1152.778116742729,20219.86,20.0,667.99,0,1,0,0,0,5
17980,36,1,2,0,1,1,2,1,16,30.53,18363.03,23.0,692.35,1,0,1,3,1,5
17981,49,1,2,5,1,0,1,2,13,89.48,22718.89,5.978227195859638,731.7,1,0,0,0,7,3
17982,34,0,1,0,0,0,2,0,21,40.9,27840.68,27.0,621.46,0,1,0,0,3,5
17983,19,0,0,4,1,2,2,1,4,1278.36,18277.27,23.0,756.17,1,1,0,0,7,3
17984,53,0,2,4,0,1,2,0,16,361.24,53791.6,12.0,818.48,0,1,1,1,8,1
17985,64,0,1,2,1,1,0,0,16,528.7,29894.84,15.976715237406287,629.56,0,1,1,2,3,5
17986,53,0,1,1,0,2,2,1,15,360.81,27201.96,3.0,686.8821987429081,0,1,1,2,6,1
17987,30,0,1,5,0,2,2,0,25,71.28,31813.14,-5.654516348287359,1148.4293695220092,1,0,0,0,2,4
17988,39,0,1,3,1,2,2,0,18,101.67,44529.26,13.0,686.8821987429081,1,0,0,0,1,3
17989,49,0,1,4,0,1,2,2,2,169.66,8548.1,15.0,778.66,1,0,0,0,4,4
17990,61,0,1,0,0,2,2,1,12,99.04,27853.08,29.0,686.8821987429081,0,1,1,2,0,5
17991,22,0,0,3,0,1,0,1,14,1826.0815261908413,2814.42,24.0,709.36,1,0,1,2,7,3
17992,11,1,1,1,0,1,2,0,17,239.35,18871.96,4.0,722.25,1,0,1,1,6,2
17993,21,0,1,1,0,1,2,1,12,65.97,20955.32,23.0,672.5,0,1,1,3,2,5
17994,30,1,0,1,0,1,1,1,8,169.05,99439.16,10.0,777.23,0,1,0,0,8,1
17995,52,0,1,2,0,2,2,2,21,98.7,19842.72,24.0,571.83,1,0,1,2,1,5
17996,63,0,2,0,0,0,2,2,17,418.27,48023.62,22.0,686.8821987429081,0,1,1,2,1,5
17997,43,1,1,5,0,2,1,0,13,151.93,6978.83,15.0,351.8757376925481,1,0,1,3,0,3
17998,49,1,1,2,1,1,2,2,17,200.09,38597.53,12.0,665.41,0,1,1,2,3,4
17999,41,1,1,1,1,2,2,0,12,48.69,31100.99,15.976715237406287,611.19,0,1,1,3,2,4
18000,46,0,0,2,1,2,2,2,-999,298.91,12876.11,15.0,576.34,0,1,1,3,7,5
18001,63,0,0,1,1,1,0,1,7,557.03,23124.01,21.0,638.15,1,1,1,2,1,4
18002,24,1,0,0,1,2,2,2,7,-717.4847752382802,40113.59,25.0,694.75,0,1,0,0,3,5
18003,44,0,1,1,1,2,1,1,8,492.34,15311.44,21.0,704.59,1,1,1,1,2,3
18004,30,1,1,0,0,2,2,0,-999,865.9034816748026,37027.32,8.0,656.03,0,1,1,2,1,5
18005,27,1,2,4,0,2,0,2,11,211.22,16681.14,28.0,729.66,1,0,0,0,3,3
18006,31,0,1,5,0,2,2,2,12,148.63,19101.36,9.0,727.44,1,0,1,2,1,3
18007,61,1,0,5,1,2,2,1,13,500.08,13314.69,15.0,1170.3760489311455,1,1,1,3,0,4
18008,42,0,0,5,1,1,1,0,20,99.87,27012.84,15.976715237406287,761.21,1,0,1,3,0,3
18009,37,1,0,4,1,1,2,1,-999,33.31,39875.34,15.976715237406287,734.25,0,1,0,0,3,3
18010,16,1,1,4,0,1,1,0,9,214.35,65849.21,3.0,686.8821987429081,0,1,1,1,4,1
18011,24,0,1,1,1,2,2,1,12,97.52,6156.86,6.0,690.65,1,0,1,1,3,4
18012,28,1,1,4,0,0,1,1,15,430.6,15602.72,11.0,833.56,1,0,0,0,5,1
18013,20,0,0,1,0,0,2,1,17,104.17,39849.46,12.0,779.99,0,1,1,3,7,3
18014,64,0,2,0,0,0,2,0,15,144.31,10282.31,7.0,557.75,0,1,1,1,1,5
18015,17,1,2,2,1,2,2,2,9,32.92,49323.83,12.0,526.05,1,0,1,1,3,5
18016,32,0,2,5,0,1,2,1,14,228.41,2911.89,15.976715237406287,745.23,0,1,1,1,4,2
18017,59,0,0,1,0,1,1,2,14,81.66,34082.51,12.0,709.84,0,1,0,0,4,2
18018,47,0,0,0,1,0,0,1,16,1728.51,44859.09,7.0,250.59291417976144,1,0,0,0,1,5
18019,32,0,0,3,0,2,1,0,4,177.73,2099.77,13.0,798.7,0,1,0,0,4,2
18020,27,1,0,3,1,1,1,2,7,134.42,47309.66,37.78067311008457,780.14,1,0,1,2,2,3
18021,53,0,0,1,0,0,0,2,19,411.77,48360.14,9.0,782.94,1,0,0,0,4,2
18022,26,1,2,5,1,1,1,1,14,67.65,44405.77,19.0,723.18,1,0,1,3,2,3
18023,33,1,1,5,0,1,0,2,18,837.23,42579.69,14.0,708.01,1,0,1,2,0,4
18024,63,0,0,4,1,1,0,1,11,664.86,38340.57,15.976715237406287,722.13,0,1,0,0,2,3
18025,64,0,1,0,0,0,0,0,20,253.48,18087.47,28.0,380.1760839075798,1,1,0,0,3,5
18026,48,0,1,2,1,0,1,0,10,314.08,17721.73,26.0,618.85,1,1,0,0,2,4
18027,25,1,1,0,1,0,1,0,10,179.2,27911.48,-6.570410934211047,672.38,0,1,0,0,3,5
18028,36,0,0,2,1,2,1,1,14,225.9,33529.09,5.0,34.612246585335576,0,1,0,0,1,5
18029,64,1,0,3,0,2,2,1,16,44.11,32291.42,7.0,755.13,1,0,0,0,7,3
18030,18,0,0,1,1,2,2,2,5,57.81,24359.89,21.0,661.61,1,0,1,1,3,4
18031,39,1,2,4,0,0,1,2,21,834.75,58945.94,6.0,1642.6672313051458,0,1,1,2,6,1
18032,26,0,0,0,1,1,2,1,19,165.68,9229.69,15.976715237406287,666.98,0,1,0,0,3,5
18033,12,0,0,3,0,0,0,2,-999,1303.5504894973265,40861.52,8.0,799.1,1,0,1,2,1,3
18034,63,1,0,1,1,1,0,0,7,302.37,31675.44,12.0,658.73,0,1,0,0,0,4
18035,31,1,2,1,1,1,1,1,11,57.26,14876.91,22.0,705.44,1,0,0,0,2,3
18036,35,0,1,2,1,0,2,0,3,505.06,1838.18,16.0,686.24,1,0,0,0,2,5
18037,39,1,1,2,0,1,0,0,13,214.19,36843.22,13.0,695.48,0,1,0,0,7,4
18038,30,0,0,2,0,0,0,0,15,379.61,25515.14,35.03140548826904,555.41,1,0,0,0,0,5
18039,34,1,0,2,0,2,2,0,14,-800.5016369601566,10601.54,23.0,686.8821987429081,0,1,0,0,2,5
18040,50,0,0,3,1,2,2,1,16,43.6,16885.08,8.0,768.84,1,0,1,3,1,3
18041,21,0,0,0,1,1,2,2,-999,96.68,2002.45,6.0,622.87,1,0,1,3,0,5
18042,32,0,0,4,0,1,1,1,19,242.13,49307.16,27.0,686.8821987429081,1,0,1,2,3,3
18043,54,0,0,1,1,0,2,2,10,588.08,34329.2,15.0,732.87,1,0,1,2,3,3
18044,20,1,2,1,0,2,1,1,8,422.16,6117.52,15.976715237406287,699.17,1,0,1,3,7,4
18045,54,0,1,2,0,2,1,0,13,61.27,36977.8,14.0,686.8821987429081,0,1,1,3,1,5
18046,37,1,0,0,0,1,2,0,11,86.22,1610.61,28.0,210.2483247303876,1,0,0,0,1,5
18047,32,1,1,4,1,0,2,2,10,1028.462387128476,37069.76,36.14594778117818,706.41,0,1,1,2,0,3
18048,61,1,2,3,0,1,1,0,25,169.93,15313.87,15.976715237406287,736.68,1,0,1,2,1,3
18049,16,0,1,5,0,0,1,1,6,210.47,33936.99,12.0,851.0320973163437,0,1,1,1,3,3
18050,52,0,1,3,0,2,2,0,7,226.9,7970.78,6.0,720.43,1,0,1,1,0,3
18051,31,1,0,0,0,2,0,0,11,306.28,41059.65,19.0,686.8821987429081,1,1,0,0,3,5
18052,53,0,1,0,0,2,2,0,16,77.58,28333.46,22.0,123.69309257242878,1,0,0,0,2,4
18053,30,1,1,4,0,2,1,2,19,219.35,96962.66,15.976715237406287,751.82,0,1,0,0,8,2
18054,17,1,1,5,1,1,2,0,16,105.59,32567.93,13.0,761.3,1,0,0,0,2,3
18055,27,1,0,1,1,1,0,1,17,336.92,29162.35,15.976715237406287,723.76,1,0,0,0,3,3
18056,50,0,0,2,0,2,0,0,17,325.91,20336.43,15.976715237406287,716.93,0,1,1,3,7,4
18057,28,1,0,0,0,2,1,0,10,61.75,10604.72,21.0,544.93,0,1,1,3,3,5
18058,44,1,0,1,0,0,1,1,15,43.8,5616.6,5.0,144.62460135800282,1,0,0,0,2,4
18059,15,0,0,2,0,2,1,0,14,322.54,6594.42,13.0,571.11,1,0,0,0,1,5
18060,19,1,0,1,1,1,2,0,14,44.3,42984.31,17.0,748.36,1,0,1,3,1,3
18061,51,1,0,1,0,1,2,2,10,120.09,19532.18,34.68828595993905,647.86,1,0,1,3,7,4
18062,57,0,0,1,0,1,1,0,-999,90.75,95696.08,16.0,348.3025320221652,0,1,1,3,6,1
18063,48,1,0,2,1,2,2,1,19,99.2,34368.85,15.976715237406287,551.37,0,1,1,1,2,5
18064,31,1,1,0,0,2,2,1,19,32.14,15022.56,7.0,605.82,0,1,0,0,7,4
18065,45,0,1,1,1,0,1,2,5,234.95,51151.71,1.0,740.76,1,1,1,3,4,2
18066,59,0,1,0,0,1,1,1,13,104.26,1194.81,28.0,569.18,1,0,1,2,3,5
18067,57,0,1,2,1,0,1,2,7,150.28,15150.13,15.976715237406287,670.31,0,1,0,0,3,5
18068,15,1,0,2,1,0,2,2,16,-943.1673848146212,5924.46,17.0,613.84,0,1,0,0,1,5
18069,45,0,2,1,1,1,0,0,7,518.56,41652.81,15.976715237406287,764.51,0,1,1,2,3,3
18070,14,1,2,0,1,2,1,1,6,101.7,10743.39,15.976715237406287,595.38,0,1,0,0,1,5
18071,28,0,0,5,1,2,1,1,16,70.65,9150.8,7.0,401.0683256523053,1,0,0,0,3,4
18072,17,1,2,2,1,1,1,2,21,137.59,36914.84,6.0,508.15,1,0,1,2,2,5
18073,45,0,1,3,1,0,2,1,10,33.18,41909.55,9.0,771.8,1,0,1,3,6,2
18074,58,0,0,0,1,0,2,1,8,145.12,41912.97,15.976715237406287,650.32,0,1,0,0,1,4
18075,50,1,1,3,1,0,2,1,12,30.02,19173.1,10.0,722.14,0,1,1,2,7,3
